system:index,B11,B2,B3,B4,B8,NDBI,NDVI,NDWI,label,.geo
411221108,2613.74691358024,1344.10666666666,1543.36079012345,1573.8732345679,3478.26088888888,-0.143920437783577,0.38489552017043,-0.387721831814067,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233600.0,6332400.0],[1233900.0,6332400.0],[1233900.0,6332700.0],[1233600.0,6332700.0],[1233600.0,6332400.0]]]}"
410221109,2822.90924576511,1403.49730292419,1605.8250212927,1607.53137125011,3373.34886912084,-0.0805897357243771,0.330787564917773,-0.328615512261329,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230600.0,6332700.0],[1230900.0,6332700.0],[1230900.0,6333000.0],[1230600.0,6333000.0],[1230600.0,6332700.0]]]}"
410321109,3326.27012389352,1503.4644324612,1804.72838124457,1758.39351652565,4375.87036964569,-0.133140590572092,0.41906205156378,-0.407066303854301,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230900.0,6332700.0],[1231200.0,6332700.0],[1231200.0,6333000.0],[1230900.0,6333000.0],[1230900.0,6332700.0]]]}"
410421109,2815.39210918331,1365.8327710597,1609.36950870428,1498.25567385208,4108.92486709895,-0.188181247466235,0.464009900288356,-0.435507145792492,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231200.0,6332700.0],[1231500.0,6332700.0],[1231500.0,6333000.0],[1231200.0,6333000.0],[1231200.0,6332700.0]]]}"
410521109,2560.87163003483,1283.83827664843,1461.1628286022,1412.3331631154,3641.3396547141,-0.176499014185473,0.439936450029567,-0.425149345076722,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231500.0,6332700.0],[1231800.0,6332700.0],[1231800.0,6333000.0],[1231500.0,6333000.0],[1231500.0,6332700.0]]]}"
410621109,2418.16255432965,1263.4249080575,1425.25857572718,1366.40571715145,3369.84546974256,-0.168925429780796,0.42332561728407,-0.404825455572054,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231800.0,6332700.0],[1232100.0,6332700.0],[1232100.0,6333000.0],[1231800.0,6333000.0],[1231800.0,6332700.0]]]}"
410721109,2329.96098294884,1237.6964894684,1386.94108993647,1330.99110665329,3386.43102641257,-0.185882289225043,0.435005145211747,-0.417808741059326,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232100.0,6332700.0],[1232400.0,6332700.0],[1232400.0,6333000.0],[1232100.0,6333000.0],[1232100.0,6332700.0]]]}"
410821109,2413.9061517887,1351.96870611835,1493.71822133065,1486.34296221999,3110.25717151454,-0.118817241374047,0.34461280175379,-0.341567578467935,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232400.0,6332700.0],[1232700.0,6332700.0],[1232700.0,6333000.0],[1232400.0,6333000.0],[1232400.0,6332700.0]]]}"
410921109,2438.70448010698,1395.73517218321,1548.64523570712,1538.97138080909,3184.81955867602,-0.1259264931944,0.342081125913998,-0.336498759953388,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1232700.0,6332700.0],[1233000.0,6332700.0],[1233000.0,6333000.0],[1232700.0,6333000.0],[1232700.0,6332700.0]]]}"
411021109,3158.85172183216,1552.06238716148,1796.97438983617,1839.30672016048,4399.31755265797,-0.163934129741664,0.409473767783069,-0.418564931472586,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233000.0,6332700.0],[1233300.0,6332700.0],[1233300.0,6333000.0],[1233000.0,6333000.0],[1233000.0,6332700.0]]]}"
