B11,B2,B3,B4,B8,NDBI,NDVI,NDWI,label,year,SAVI,BSI,UI,predicted_label
2995.85353596148,1489.20991573879,1710.42956665663,1653.98182365332,3573.59362022269,-0.0742669441912523,0.344966016044682,-0.330715668208548,0,2024,0.5507605476938761,-0.04251863790949443,-0.08794348603860108,3
3141.94974213161,1386.49852538604,1654.16107321647,1563.4006715165,3720.16418881108,-0.0811351670262306,0.402341736614722,-0.37843938730533,0,2024,0.6122455650064276,-0.040900098208199294,-0.08426185465563044,3
3462.66383197651,1685.69887722059,2013.41436915534,2054.54032624156,4064.92237387646,-0.0793079014016129,0.331588888861493,-0.33855679594423,0,2024,0.4927437011003673,-0.02071536293826614,-0.0800068608223539,3
2227.72480027196,1191.75709671936,1331.83613802481,1214.496345402,3530.11405745367,-0.225888315290019,0.48750844742213,-0.451586483801744,0,2024,0.7320012124453733,-0.15674124709773962,-0.22619411368802342,1
2377.73749037721,1218.47753928361,1397.87094144817,1254.14683240501,3811.50833220124,-0.22949707879269,0.499624681545658,-0.458732370767498,0,2024,0.7571900435450816,-0.16140873937685832,-0.2316551778560184,1
2354.0862504511,1222.39466798989,1398.14268314687,1253.06906351497,3877.00527787802,-0.239041118565488,0.501265051587785,-0.460261598617478,0,2024,0.767146923452618,-0.17139323043018218,-0.2444064608107745,1
2484.67051792828,1306.27848605577,1543.08207171314,1371.68127490039,3417.74103585657,-0.138271315217215,0.401017689247626,-0.352338319401615,0,2024,0.6407389185711566,-0.10112239870004501,-0.1580829309216789,1
3183.64359778975,1363.42219796711,1652.97615799167,1511.89242103826,3955.10263319462,-0.102039852803175,0.4313745877132,-0.394642382379039,0,2024,0.6702914738619247,-0.06221140670763529,-0.10806646019387814,3
3212.0618235487,1341.51667213294,1638.78741663933,1449.0007106155,4254.18486935607,-0.137714152420089,0.483477861050213,-0.435844373425059,0,2024,0.7377293469482987,-0.09112415966975299,-0.13957790154425342,3
3224.9228115567,1301.50910952997,1639.16327080638,1384.91111470461,4721.77959249676,-0.188968390353511,0.545813332711433,-0.484247841367892,0,2024,0.8195753099352473,-0.1329294154856361,-0.18836200285750512,3
2680.0886236976,1259.69408771504,1478.70228576044,1330.39776673935,3895.87557547855,-0.189674078232556,0.487821193207061,-0.446931178535998,0,2024,0.7362509259825432,-0.12492649685500122,-0.18488345054148358,1
2342.40588323803,1208.27869395124,1365.50552211856,1239.31498645801,3557.43736081853,-0.20669476120183,0.48147579905981,-0.443466451803009,0,2024,0.7248281536648411,-0.14183936887303877,-0.20594301023243455,1
2299.39617815227,1189.51628046945,1340.81072825759,1207.94232621125,3624.05640987059,-0.220864568630176,0.494226030997299,-0.454620242131608,0,2024,0.7499580079409324,-0.1569821087392408,-0.22362975174255048,1
2392.93641287992,1236.42070418296,1376.02204333433,1274.69987962684,3580.34930785434,-0.193188142043165,0.467473564243733,-0.437082477717612,0,2024,0.7122724966432349,-0.1354406753145579,-0.19878722540472388,1
2385.624089678,1393.81752934095,1546.85227204333,1471.49264219079,3196.87032801685,-0.130798351256813,0.349973728856939,-0.32814515530867,0,2024,0.5543247992613478,-0.08683571189898567,-0.14531966852800432,1
2396.78504363526,1320.49604273247,1477.80132410472,1369.37852843815,3622.6561089377,-0.199468889058061,0.446200875599233,-0.414690345640761,0,2024,0.6769940754033223,-0.1351413379570132,-0.20365197270488333,1
2126.22204768936,1226.65538311708,1363.01350884358,1236.58443027237,3384.60461499795,-0.22823122730886,0.464365181503885,-0.425388625789449,0,2024,0.6971542753153604,-0.15656422277125784,-0.22834733232109142,1
2662.82872404453,1290.76194703581,1493.07189286788,1357.00702678302,3750.98271140535,-0.176649404716666,0.467969154587769,-0.429509430468071,0,2024,0.7029403426396943,-0.11277380561213604,-0.16965793246531485,1
3193.05115916955,1383.91171280276,1640.05108996539,1529.85698961937,3891.8351384083,-0.104746229620113,0.435883235839754,-0.406170169335032,0,2024,0.6534197128260288,-0.05529130692299527,-0.09863023200212079,3
2623.48996329863,1485.01044865553,1711.56651187177,1673.8123174294,2687.67517414426,0.0099389866467522,0.189726444180135,-0.171849332659409,2,2024,0.34864709905979985,0.014712731511261888,-0.01208495860788329,1
2239.37654605516,1241.14582853192,1388.66330567719,1309.52166397787,3202.48342552047,-0.180387933912122,0.421154839866639,-0.394958067762057,0,2024,0.6292386570204542,-0.11194594551471379,-0.17698119475618432,1
2416.88353413654,1220.33040025269,1386.38761788728,1265.23311222417,3542.01610938134,-0.187259280820581,0.469726408723616,-0.433666308852453,0,2024,0.7103478859480288,-0.12792167403874122,-0.18881549322092114,1
2103.0,1200.0,1346.0,1223.0,3217.0,-0.209398496240601,0.449099099099099,-0.410037256191102,0,2024,0.6735727958563225,-0.1409014593826682,-0.2093984962406015,1
2253.20283649986,1240.36660422799,1432.57158148247,1256.93872089911,4006.15841584158,-0.275989957371425,0.515945205753438,-0.466837530177277,0,2024,0.7834622284499628,-0.1982927461390874,-0.2800534285644548,1
3356.60467922367,1402.76389144528,1684.1996646011,1614.29437388796,4040.94985377426,-0.0891527833032487,0.413366584453226,-0.39354157545044,0,2024,0.6435904937189889,-0.04539916185685502,-0.09250964916824383,3
3647.92037315678,1380.37851339151,1735.09440264821,1529.5899488414,4931.38833885043,-0.150244825583052,0.526445148630465,-0.479090936416739,0,2024,0.7897105519542543,-0.09872305394345031,-0.14960039424824131,3
2854.18061992175,1270.21925970508,1506.0637676798,1336.56399337947,4268.42237436051,-0.202147370628528,0.51916775146528,-0.475110370695329,0,2024,0.784550578301497,-0.1385387512114825,-0.19855686966886354,3
2350.38784231116,1227.26766476075,1384.65528137225,1257.050677099,3662.57038820343,-0.218475193215223,0.485490030178006,-0.44784819433992,0,2024,0.7333721099065783,-0.15091888826159358,-0.21822578763863673,1
